count,sum_nano_content,avg_nano_content,variance_nano_content,sum_meta_weight,avg_meta_weight,variance_meta_weight,soil_type,log_of_diff_length,normalized_value
4,10.5,2.625,1.0608333333333337,42002704.512352645,10500676.128088161,15657076890165.822,soil_alone,15.201869310162268,1.0
4,36.6,9.15,0.4966666666666674,50454015.57773528,12613503.89443382,47660718768646.75,soil_nanoplatic,14.136524656386964,0.92992015442054
4,3.98,0.995,0.005166666666666676,36399309.78228417,9099827.445571043,23788184538348.766,soil_biochar,16.02877855110568,1.0543952341696974
4,18.63,4.6575,1.2631583333333334,47605974.95312994,11901493.738282485,1996290830611.5479,soil_biochar_nanoplastic,14.753695650936065,0.9705185165006909
4,4.35,1.0875,0.5772916666666666,42662200.03525644,10665550.00881411,6725665660786.742,soil_Fe-biochar,16.098647995961482,1.0589913429396296
4,14.350000000000001,3.5875000000000004,6.222291666666666,31810533.74039399,7952633.435098497,7083230296586.862,soil_Fe-biochar_nanoplastic,14.611558100391631,0.9611685117319079
