feature,importances,std_dev
fdw,0.10209002275564456,0.08549122129353588
leaf_nos,0.11373616078132909,0.10511250033074615
leaf_wt,0.22245748809664337,0.17659438635164076
root_wt,0.0314607970701334,0.030185858693844474
np_gp,0.0,0.0
