Alanine,Arginine,Aspartic acid,Citrulline,Cysteine,Glutamic acid,Glutamine,Glycine,Histidine,Homoserine,Isoleucine,Leucine,Lysine,Methionine,Ornithine,Phenylalanine,Proline,Serine,Threonine,tryptophan,Tyrosine,Valine,a-Tocopherol,Glutathione reduced,Vanillic acid,Arachidic acid,Linoleic acid,Linolenic acid,Palmitic acid,Pentadecanoic acid,Stearic acid,Adenine,Adenosine,AMP,Cytidine,Cytosine,Guanine,Guanosine,Inosine,Thymine,uracil,Uridine,Xanthine,benzoic acid,Caffeic acid,Citric acid,lactic acid,malic acid,p-coumaric acid,Pyruvic acid,Salicyllic acid,succinic acid,Riboflavin,Thiamine,Nicotinamide riboside,Pantothenic acid,Pyridoxine,Pyridoxal,Nicotinic acid,Nicotinamide,Fructose,Glucose/Galactose,Mannose,Ribitol/Xylitol,Ribose,Sucrose,Xylose/Arabinose
0.7989542837523741,0.2888058072415512,0.48930902886844285,0.28953488184883486,0.7779636926361009,0.7925301291574467,0.7376715652948265,1.0,0.9498754303316945,0.8137792049245165,0.6368607199641017,0.7313715885827994,0.7669939811307109,0.5856262433033919,0.47783509094541576,0.9876592203784094,1.0,0.5356358522231363,0.8145298386735969,0.7494531320069594,0.5206577371403605,0.8654425004066373,0.28195746443436676,1.0,0.2851343952744132,0.21746324366514475,0.3335741239367364,0.25886687693526994,0.2314216948217922,0.27155904780014395,0.20188104095316323,0.4096496588838156,0.6157241004041272,1.0,0.5547456155734583,0.1965162164430043,0.19061685872069997,0.6829514926850131,0.6280871087239192,0.2623648433456989,0.18739752377941588,0.4442695935972449,0.12943965016086492,0.10093556606579457,0.17330259839954548,0.1826520854381046,0.16511183026284368,0.23385538415946255,0.38107044258025746,0.2398714073476032,0.15226334416084839,0.1728948464554241,0.5506843238203833,0.19181353548627983,0.3651025903200292,0.8087259542612549,0.5346739877749613,0.03653767266079777,0.23228726937534694,0.2629090121769893,0.6533369501862526,0.6531215872986591,0.6533366310788156,0.2242728131862114,0.13055028405922525,0.6191841182797135,0.134890460489487
0.36769247487459245,0.2355109845667162,0.38974096203071995,0.24562264275440754,0.30742867427166204,0.1436003255522369,0.41077950343979647,0.705988367764768,0.5236603417208934,0.2606642470152516,0.5124882408560097,0.4257098576381547,0.36496786861130837,0.6517514679912566,0.5205296391596973,0.3829129189510818,0.5868281899398735,0.23768987893842186,0.26253480567134624,0.24803630538083002,0.294370607526319,0.36637811025063727,0.4548550752213013,0.019127860590511123,0.3224150907477188,0.11689751513557511,0.3162480417542391,0.207745921562611,0.29180004875963,0.18784406783486016,0.28404618666769166,0.3045256555236255,0.31183100571427697,0.0,0.32885294229497286,0.12539546205793903,0.14791588489256938,0.38957106249662804,0.31724370253727796,0.14581389715264859,0.11375338142991231,0.22560633817639836,0.033568646647844064,0.22642309113739445,0.0,0.059992573413137185,0.01363620981510695,0.09170406477585258,0.0,0.24669447603076966,0.047793286024543136,0.028028772281371933,0.33129058192667704,0.37418449662866476,0.6650205002098266,0.3840168326061977,0.4057902989284896,0.03428626101886023,0.20161943153884127,0.0,0.9999999999999999,1.0,1.0,0.03454910664363095,0.12658462461670983,0.0,0.0
0.6272871725424557,0.16065685988323347,0.529234353630665,0.15518535441566167,0.163653667529075,0.5304026967618647,0.27292754648772094,0.7266780162837557,0.409843428584332,0.17727237926853645,0.312874048083298,0.8024907644177182,0.8936739028410265,0.455064885771313,0.822938516023593,0.7831750340222358,0.9837602613650753,0.21267389133497772,0.17859733033558356,0.4909923036742504,0.08363417560859572,0.5070321681402077,0.8249124574555982,0.03495052113119083,0.28065418592261965,0.11281911700431296,0.3638203586956134,0.3323880611681855,0.29500587583425963,0.1561313107576466,0.16135258523191987,0.36595410422161945,0.5990986198435231,0.05626368740116381,0.681033317719635,0.31805895805600826,0.2713463044607738,0.7263766593664827,0.6186517725487433,0.11339134657637473,0.1404152931666347,0.35857652000723,0.012958098874888052,0.41357124605857265,0.2921552019316734,0.5426275347222752,0.3184210399451419,0.5577590096267622,0.386434085549866,0.6482909557555527,0.26574403268113633,0.4879025092958972,0.631998305853533,0.07291223434156431,0.5557432713993926,0.5637895311244425,0.4117317376930927,0.10970598696927919,0.22099680956256607,0.19624468132602646,0.37307136432906907,0.3728679977916071,0.373071000053586,0.7434291441300618,0.7317837231298154,0.6117597691807848,0.7048846351916602
0.6984078427369341,0.2958160585212098,0.4540643355818449,0.27730353046367134,0.44005786072624126,0.6864447332664341,0.6150494582646129,0.5670774021609055,0.45114627784669803,0.46523055622756715,0.19827778214968292,0.4720501431627313,0.4851166116529628,0.1603674220955542,0.36517745694557935,0.4698154507099417,0.5575627227573475,0.20789491680909522,0.46687107978627695,0.35478776286488667,0.004630296879479093,0.35074164787018114,0.15568721437937402,0.09148506869105164,0.15537017151592492,0.08569335373097578,0.21473009353452466,0.23107085219416962,0.08671146685415664,0.08848198720468206,0.05911507160173915,0.3144163440635739,0.5582240924488254,0.07238430651793043,0.6228773069825031,0.2636451436270113,0.12025080197398899,0.6762641177444506,0.5797476577688038,0.9369296406220968,0.1150014691683624,0.31854613104313284,0.11901688955607617,0.17187853240699447,1.0,0.5763568161479176,0.7248697193991247,0.5135839130169311,1.0,0.45197266669666536,0.4124000132104503,0.46306818292906426,0.682355175078821,0.12077857258626837,0.47353819177958084,0.6082865908709719,0.7062600296985013,0.11904067116477995,0.20196230505031376,0.44198436386124523,0.4953874396515764,0.4951804913262842,0.4953870678921574,0.3829385350201367,0.16639172178839168,0.49949301634735077,0.17055298256613477
0.7795958322738575,0.3060724684554636,0.5989792503450444,0.30196964253867403,0.4896241033924303,0.7482356698797608,0.6043403656973527,0.726492771091623,0.44672672108554823,0.48483943608485336,0.3342554564415825,0.5730394206107695,0.24893179450781355,0.3206876538430922,0.2542696223000137,0.727106745039016,0.6959464614594241,0.2704365755485656,0.48713742798654347,0.46854393021308915,0.15884711501257864,0.4361652528816049,0.03775395096356288,0.20903926163412034,0.47076894405250763,0.12434807354684077,0.2108449396953611,0.2957894361246078,0.11576081940089115,0.20228679608132136,0.12551305481063268,0.32648735108702076,0.5805629712495511,0.17363623700487016,0.4729398196738478,0.18137994283860728,0.05051048661750368,0.567146090735039,0.594270213322907,0.04814027991380332,0.17146457685521255,0.44129178753121284,0.2214929577081293,0.9999999999999999,0.37316087766973294,0.3317541457417169,0.5296527737014926,0.38225050547617584,0.7774468295514402,0.48619423941110285,0.12400528499178165,0.2139951392603973,0.5405642005476868,0.13135571583222144,0.43092117302112515,0.6055554511010758,0.2779800265990644,0.124621416208202,0.34637503311633705,0.9514505732032428,0.5585695625327284,0.5583565601287033,0.5585692039301657,0.37567200552692154,0.2706772103457711,0.5018891655705698,0.27431789194434214
0.5908504203647783,0.03184403187985302,0.4381051722415067,0.030991512473522942,0.29858537385549627,0.3824810124467528,0.16600700102745164,0.4970711115832528,0.10336752307500607,0.26917185029358337,0.10200620773220462,0.5395967316992198,0.7188359236707191,0.21292933949095488,0.21763752151809024,0.5916416208805442,0.7363535337057163,0.05493710097308763,0.2707545347685637,0.37235691270018234,0.1446093537750998,0.6438385315262456,0.8993450011547051,0.029853568926734977,0.05800451695584899,0.12475172076927837,0.33027171587374143,0.29632640561733115,0.28449358851949774,0.20138382811031066,0.14118318071153324,0.2696396576802454,0.5019942578865242,0.045057289455244835,0.6040504637682004,0.2823103812818324,0.18076693463520419,0.6220703438167201,0.5229887473543546,0.1234848393459611,0.1600393895986505,0.2880631878895656,0.0,0.939353915711376,0.10912710173991459,0.4732489410643449,0.255236866110362,0.5701455498782311,0.2099331178212606,0.5775650013658377,0.12728096478612255,0.4978147894392059,0.5243280419751091,0.07116265902845677,0.7884950729745528,0.3132456399979795,0.47245316785720726,0.14539580935806123,0.2270608723217094,0.06349098968808586,0.19571873083765678,0.19585264398710728,0.19571846636572027,0.7074215202303442,0.6523619754971299,0.33625738128185734,0.65409733791378
0.7146792363265378,0.386600791008713,0.4837979737886383,0.3983727166754489,0.7404841740524857,0.6292412278361805,0.484287800061526,0.7295586775213451,0.30608613567685783,0.7484299153899625,0.7876799616781601,0.7314574906846674,0.1988169520504084,0.6332804134371719,0.20946106824358757,1.0,0.7519074951264736,0.4322533123987018,0.7503229848916022,1.0,0.7365678955178397,0.8606451129776407,0.03606128522206539,0.3307737972246119,0.735905920587034,0.12450944469596667,0.24824429212546445,0.24056503535793128,0.1702683602492011,0.1547275383791479,0.11768135844347889,0.510719085059295,0.775066585476336,0.33257573092027853,0.6253650103088706,0.3980432239528944,0.12848162012141784,0.7898921409175419,0.7899507870941228,0.10372222250276408,0.4474883770493664,0.6696304451361532,0.2901161037258605,0.28996831149373825,0.46417799737610493,0.15872050399373125,0.2811703572537213,0.22842075499377112,0.9830935119225421,0.34572263874479664,1.0,0.15877994894409828,0.5082642065436173,0.2901615791475088,0.4766671334146875,0.798153038896533,0.48096161299274254,0.07779857128640197,0.3944664817446088,0.6196696987216805,0.35353235688125695,0.3533532496708172,0.3535319981407457,0.1498803414719817,0.21898370724701616,0.33539204320474025,0.22304124218471694
0.5795822031145007,0.09866758689570992,0.3111997022589652,0.08202399221057732,0.3087940114889996,0.3784346413346107,0.3390993688262663,0.6142410777625772,0.23406266331991776,0.28244743080875,0.23672119762584895,0.5957093708788299,0.5625596329302271,0.26110774496041195,0.3722526494707581,0.6102554754852151,0.8413111289744409,0.2995896837313622,0.284065232294321,0.4597995524252967,0.10579656725277946,0.41656126759934975,0.17035974273409535,0.07838289264861414,0.29052921901046236,0.08009227844188652,0.2992958032173568,0.2362112116361162,0.19762082815758208,0.2509726928189069,0.06624318877509104,0.31341686280638154,0.4521362660778696,0.06546600058385266,0.4715547839665397,0.22328671760614952,0.10238813052685425,0.5275682313488377,0.4694999508824861,0.40286135387304434,0.0,0.25593564102923866,0.009389850921685622,0.09089123965011547,0.3404299716591781,0.45022712339725635,0.4136646175722313,0.44972644556732894,0.6077881180878674,0.5309087669615804,0.3634655506768125,0.29452391565491465,0.6148800804208798,0.07165554947039057,0.4371611943944537,0.5085014608311657,0.33619454443162033,0.08913498881200455,0.1410797725861585,0.22874157972196674,0.5448619200330812,0.5443652461899524,0.5448615576490399,0.5583529758263241,0.11305385905533849,0.4083816634665024,0.11748137529378272
0.694003091237042,0.20433871728455028,0.4844796160230581,0.21049580235693616,0.5243532263385751,0.7268864832220725,0.5498837317508187,0.7978980817443996,0.38300948738722496,0.5664842151461882,0.2977611641430591,0.5128429141290846,0.4297425407759945,0.38103886185937286,0.2649586061192587,0.9312896425761059,0.7271737917812677,0.35761410658658765,0.5679613606390594,0.6035449881681151,0.23526925565818607,0.44629850266626314,0.1435289276226707,0.3798922805463083,0.39896554552759694,0.15785538017110173,0.24437604299225874,0.2169466007451636,0.1260428855625399,0.12468399648017045,0.09000594995316934,0.40629106716390295,0.6191648391811104,0.4296862819842099,0.5223469043417097,0.2907561575613222,0.0678957785522683,0.6926110515140207,0.6345871564724695,0.14810373525743437,0.3088260686369285,0.6059876482837203,0.3430131224739481,0.5967539286556317,0.1534613752314576,0.27089137320994106,0.1775717929523912,0.4313838784821204,0.20977823689544275,0.5069790338237683,0.29629581057230303,0.3051958380802392,0.4233817412810885,0.12578292152599027,0.44477778610939983,0.8788350708326939,0.5576268687159949,0.08058967881132353,0.3236999803004623,0.5979048726621596,0.5007393889818507,0.4985795227286505,0.5007390179074853,0.048059155211317345,0.12792407120906218,0.2538545420346304,0.13227735734182172
0.7718907143325652,0.06756741289947876,0.46012990407930077,0.06727919812830085,0.2636586837372035,0.8361350441709616,0.3353433907420769,0.9259571389985116,0.2181825624777155,0.2741962563543078,0.19231048062670494,0.7265677416114102,0.3419941987074011,0.1993747840412583,0.3013592232675514,0.8396913290927175,0.589700438769586,0.3020533557634416,0.2735184593591512,0.4670588151169177,0.06969592285911398,0.47877726220166306,0.3704936904304065,0.11330233734599068,0.19261163206609827,0.09221367850251025,0.12895962528064825,0.22988367290877415,0.12886524633471164,0.1509343652688427,0.12886844386431906,0.5197170188649084,0.742404474933778,0.19908006553735938,0.9284603914034324,0.5606852607782984,0.23151451890388447,0.8621711299122474,0.7709337815552953,0.31452622943007125,0.5307753170216806,0.7105719197578086,0.45347639326741696,0.3364247252355438,0.06390207844015665,0.3454090475264937,0.14939831106141477,0.6134473734916981,0.3156894611019571,0.06332078320533115,0.32164616213404373,0.3706892045779544,0.5329888474435087,0.0,0.7917413646743667,0.26316171046483683,1.0,0.9999999999999998,0.2800284359534731,0.27736858001120773,0.24835951783212762,0.24821545195604283,0.24835921156114443,0.37784794061705823,0.5928496391866536,0.3184361970672118,0.4935367053447192
0.6629530972632226,0.19459091648189225,0.5490031135678648,0.1572294837498655,0.7904260533502327,0.45653856273808824,0.7252662885764449,0.8861856476076054,0.5535122955575371,0.7550230265377884,1.0,1.0,0.49843409615224443,1.0,0.9999999999999999,0.707620580876771,0.6273637502457183,0.5362903586856967,0.7559792929552944,0.5703793292621665,0.5018976149258623,0.710206725797387,0.1059485840909575,0.4334683765651752,0.8926444364425838,0.20284626277723278,0.36647550559210407,0.32706777498954953,0.20902148696543332,0.08383527124971124,0.2278571025830322,0.4407698091696222,0.6879407288706476,0.26558744805381496,0.5698271552311382,0.23553099220536802,0.14047956104368084,0.7329923992039509,0.699641469884971,0.027212013569362092,0.2337996798004317,0.5317069389119733,0.12786273397950246,0.31908912394315847,0.24966684359591287,0.17659150195888587,0.26663857965551907,0.21498079969197276,0.3828139146311357,0.038412282684699664,0.05906372073095735,0.14700065368626405,0.5086452538569628,0.17258604052573495,0.3800432627747175,0.8327566505755161,0.40116375658795844,0.4596706518474924,0.2845319675356908,0.3555361137468274,0.958807612162473,0.9586319778037524,0.9588075613532048,0.15914350555189283,0.225224970647937,0.5418162843251698,0.22909254373410376
0.6088082281513009,0.3108890960968404,0.6781440051102456,0.28308498268579213,0.7188044978207946,0.7689376348010972,0.8965202725400223,0.49726601895168276,0.5343119758949069,0.6964724622178458,0.37988027950047953,0.6837149948547956,0.41402807862309055,0.06369015317204868,0.22352227127422108,0.7078833934211007,0.4660820197862135,0.5207076375697943,0.697657299306498,0.7511391451750482,0.31843200274834493,0.5538450861471196,0.19401263078616085,0.19880373168718296,0.25903311921108735,0.10870707328635512,0.23365815588690558,0.16256119334627311,0.11846510196500042,0.08774945242230794,0.10440910020330084,0.36613372392057647,0.6878399053646248,0.1599672522618133,0.5607552607982719,0.23206697638101534,0.1484757760395487,0.6580686860187659,0.7153910029541211,0.507085652969228,0.08469496471001581,0.44686252569532287,0.13573046798709734,0.2211212364708547,0.2128270330297139,0.3841155932026262,0.4049918609121832,0.4405246669718144,0.35077912868068567,0.055939878641219035,0.12459640869281005,0.2618119851030254,0.6769070090245087,0.12084247659875882,0.43373483707829946,0.8095182161080366,0.17543924563148616,0.422673629985376,0.1313781331247561,0.3015621727135324,0.45022582311247916,0.4494032862033572,0.45022544885804966,0.4598865828429333,0.30201299613022214,0.5424352920830259,0.259863038743883
