count,sum_nano_content,avg_nano_content,variance_nano_content,sum_meta_weight,avg_meta_weight,variance_meta_weight,soil_type,log_of_diff_length,normalized_value
4,10.5,2.625,1.0608333333333337,194099.080491933,48524.77012298325,68827411.63141172,soil_alone,9.824748774692003,1.0
4,36.6,9.15,0.4966666666666674,142749.8645580149,35687.466139503726,244233860.04960492,soil_nanoplatic,8.268800938304985,0.8416297584733106
4,3.98,0.995,0.005166666666666676,215280.4919284006,53820.12298210015,45295780.20015139,soil_biochar,10.898415251165007,1.1092818250211862
4,18.63,4.6575,1.2631583333333334,178653.1709897656,44663.2927474414,33840899.64279091,soil_biochar_nanoplastic,9.168428428413339,0.9331972387966492
4,4.35,1.0875,0.5772916666666666,206280.4010935786,51570.10027339465,42807561.374343485,soil_Fe-biochar,10.766815847475726,1.0958871411766207
4,14.350000000000001,3.5875000000000004,6.222291666666666,211406.9558745936,52851.7389686484,108182502.34975743,soil_Fe-biochar_nanoplastic,9.597790313524653,0.9768993114865205
