count,sum_nano_content,avg_nano_content,variance_nano_content,sum_meta_weight,avg_meta_weight,variance_meta_weight,soil_type,log_of_diff_length,normalized_value
4,10.5,2.625,1.0608333333333337,3898344.623053278,974586.1557633195,64385465019.80216,soil_alone,12.824687308202245,1.0
4,36.6,9.15,0.4966666666666674,4143369.346410336,1035842.336602584,390516407314.56024,soil_nanoplatic,11.63697162618632,0.9073883320916291
4,3.98,0.995,0.005166666666666676,3804331.870764082,951082.9676910205,48836822900.22283,soil_biochar,13.770369122122968,1.0737391712713258
4,18.63,4.6575,1.2631583333333334,4107837.2569903648,1026959.3142475912,10278203513.275864,soil_biochar_nanoplastic,12.303634048515105,0.959371074930311
4,4.35,1.0875,0.5772916666666666,3703661.2590282927,925915.3147570732,11300273460.991224,soil_Fe-biochar,13.654656572719416,1.0647165302803407
4,14.350000000000001,3.5875000000000004,6.222291666666666,4119554.064793832,1029888.516198458,14830386183.820868,soil_Fe-biochar_nanoplastic,12.567505536561539,0.9799463514813167
