count,sum_nano_content,avg_nano_content,variance_nano_content,sum_meta_weight,avg_meta_weight,variance_meta_weight,soil_type,log_of_diff_length,normalized_value
4,10.5,2.625,1.0608333333333337,17477.64784500694,4369.411961251735,801681.1595464594,soil_alone,7.41730282034906,1.0
4,36.6,9.15,0.4966666666666674,14306.61027924895,3576.6525698122373,854110.38774167,soil_nanoplatic,5.968428726322826,0.8046629443183433
4,3.98,0.995,0.005166666666666676,19287.00932997981,4821.7523324949525,637209.7305983071,soil_biochar,8.485905237257814,1.144068867456387
4,18.63,4.6575,1.2631583333333334,18847.31024558845,4711.827561397113,2503377.0985792247,soil_biochar_nanoplastic,6.919352305539383,0.9328663630338011
4,4.35,1.0875,0.5772916666666666,15944.80076918295,3986.2001922957375,149681.67650560816,soil_Fe-biochar,8.206712239388297,1.106428096325463
4,14.350000000000001,3.5875000000000004,6.222291666666666,17975.8096337501,4493.952408437525,5787792.428364121,soil_Fe-biochar_nanoplastic,7.1330322815806575,0.96167467532962
